quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
659	0.5	165	165	3/4	3/4	4/4	2	1	ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
1319/2	0.5	165	165	7/8	7/8	4/4	2	1	V6/IV		C	I		V6/IV	V		6		IV			M	0	0	4, 1, 0		0	4
660	2.0	166	166	0	0	4/4	2	1	IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
662	1.5	166	166	1/2	1/2	4/4	2	1	IV64		C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
1327/2	0.5	166	166	7/8	7/8	4/4	2	1	vi6		C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
664	0.5	167	167	0	0	4/4	2	1	ii2		C	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
1329/2	0.5	167	167	1/8	1/8	4/4	2	1	ii64		C	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
665	0.5	167	167	1/4	1/4	4/4	2	1	vii%7		C	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
1331/2	0.5	167	167	3/8	3/8	4/4	2	1	ii2		C	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
666	1.5	167	167	1/2	1/2	4/4	2	1	V/V		C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
1335/2	0.5	167	167	7/8	7/8	4/4	2	1	V7/V		C	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
668	0.5	168	168	0	0	4/4	2	1	V64		C	I		V64	V		64					M	0	0	2, 1, 5		1	2
1337/2	0.5	168	168	1/8	1/8	4/4	2	1	V6		C	I		V6	V		6					M	0	0	5, 2, 1		1	5
669	0.5	168	168	1/4	1/4	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
1339/2	0.5	168	168	3/8	3/8	4/4	2	1	V64		C	I		V64	V		64					M	0	0	2, 1, 5		1	2
670	1.0	168	168	1/2	1/2	4/4	2	1	V(6)/vi		C	I		V(6)/vi	V			6	vi			M	0	0	4, 8, 0		4	4
671	1.0	168	168	3/4	3/4	4/4	2	1	V/vi		C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
672	0.5	169	169	0	0	4/4	2	1	vi		C	I		vi	vi							m	0	0	3, 0, 4		3	3
1345/2	0.5	169	169	1/8	1/8	4/4	2	1	vi6		C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
673	0.5	169	169	1/4	1/4	4/4	2	1	V7/V		C	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
1347/2	0.5	169	169	3/8	3/8	4/4	2	1	vi64		C	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
674	0.5	169	169	1/2	1/2	4/4	2	1	V6/V		C	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
1349/2	0.5	169	169	5/8	5/8	4/4	2	1	V/V		C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
675	0.5	169	169	3/4	3/4	4/4	2	1	V7(9)/V		C	I		V7(9)/V	V		7	9	V			Mm7	0	0	2, 6, 3, 0	4	2	2
1351/2	0.5	169	169	7/8	7/8	4/4	2	1	V65/V		C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
676	1.0	170	170	0	0	4/4	2	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1
677	0.5	170	170	1/4	1/4	4/4	2	1	vi7		C	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
1355/2	0.5	170	170	3/8	3/8	4/4	2	1	V43/V		C	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
678	1.0	170	170	1/2	1/2	4/4	2	1	V7/iii		C	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
679	0.5	170	170	3/4	3/4	4/4	2	1	viio64/V		C	I		viio64/V	vii	o	64		V			o	0	0	0, 6, 3		6	0
1359/2	0.5	170	170	7/8	7/8	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
680	0.25	171	171	0	0	4/4	2	1	V7(b9)/V		C	I		V7(b9)/V	V		7	b9	V			Mm7	0	0	2, 6, 3, 0	-3	2	2
2721/4	0.75	171	171	1/16	1/16	4/4	2	1	V7/V		C	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
681	0.25	171	171	1/4	1/4	4/4	2	1	I6(2)		C	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
2725/4	1.25	171	171	5/16	5/16	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
1365/2	0.5	171	171	5/8	5/8	4/4	2	1	V/V		C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
683	0.5	171	171	3/4	3/4	4/4	2	1	vi6		C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
1367/2	0.5	171	171	7/8	7/8	4/4	2	1	V/iii		C	I		V/iii	V				iii			M	0	0	5, 9, 6		5	5
684	0.0	172	172	0	0	4/4	2	1	vi7		C	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
684	0.0	172	172	0	0	4/4	2	1	V2/iii		C	I		V2/iii	V		2		iii			Mm7	0	0	3, 5, 9, 6		5	3
684	1.0	172	172	0	0	4/4	2	1	vi7		C	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
685	3.0	172	172	1/4	1/4	4/4	2	1	V2/iii		C	I		V2/iii	V		2		iii			Mm7	0	0	3, 5, 9, 6		5	3
688	4.0	173	173	0	0	4/4	2	1	V7\\		C	I		V7	V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
692	2.0	174	174	0	0	4/4	2	1	I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
694	1.0	174	174	1/2	1/2	4/4	2	1	IV(2)		C	I		IV(2)	IV			2				M	0	0	1, 3, 0		-1	1
695	1.0	174	174	3/4	3/4	4/4	2	1	IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
696	2.0	175	175	0	0	4/4	2	1	V7/ii		C	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
698	1.0	175	175	1/2	1/2	4/4	2	1	ii(4)		C	I		ii(4)	ii			4				m	0	0	2, 1, 3		2	2
699	1.0	175	175	3/4	3/4	4/4	2	1	ii6		C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
700	1.5	176	176	0	0	4/4	2	1	ii2		C	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
1403/2	0.5	176	176	3/8	3/8	4/4	2	1	#viio6/vi		C	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
702	0.5	176	176	1/2	1/2	4/4	2	1	vi(4)		C	I		vi(4)	vi			4				m	0	0	3, 2, 4		3	3
1405/2	0.5	176	176	5/8	5/8	4/4	2	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1
703	0.5	176	176	3/4	3/4	4/4	2	1	vi(11)		C	I		vi(11)	vi			11				m	0	0	3, 0, 4	2	3	3
1407/2	0.5	176	176	7/8	7/8	4/4	2	1	viio		C	I		viio	vii	o						o	0	0	5, 2, -1		5	5
704	1.0	177	177	0	0	4/4	2	1	I(4)		C	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
705	1.0	177	177	1/4	1/4	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
706	2.0	177	177	1/2	1/2	4/4	2	1	I6\\		C	I		I6	I		6				\\	M	0	0	4, 1, 0		0	4
708	2.5	178	178	0	0	4/4	2	1	I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
1421/2	1.0	178	178	5/8	5/8	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
1423/2	0.5	178	178	7/8	7/8	4/4	2	1	I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
712	2.0	179	179	0	0	4/4	2	1	vi7		C	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
714	1.0	179	179	1/2	1/2	4/4	2	1	ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
715	1.0	179	179	3/4	3/4	4/4	2	1	ii65		C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
716	1.0	180	180	0	0	4/4	2	1	IV64		C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
717	0.5	180	180	1/4	1/4	4/4	2	1	ii2		C	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
1435/2	0.5	180	180	3/8	3/8	4/4	2	1	viio		C	I		viio	vii	o						o	0	0	5, 2, -1		5	5
718	1.5	180	180	1/2	1/2	4/4	2	1	IV6		C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
1439/2	0.5	180	180	7/8	7/8	4/4	2	1	vii%7		C	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
720	0.5	181	181	0	0	4/4	2	1	vi6		C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
1441/2	0.5	181	181	1/8	1/8	4/4	2	1	vii%7		C	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
721	0.5	181	181	1/4	1/4	4/4	2	1	vi6		C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
1443/2	0.25	181	181	3/8	3/8	4/4	2	1	ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
2887/4	0.25	181	181	7/16	7/16	4/4	2	1	viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
722	0.5	181	181	1/2	1/2	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
1445/2	0.5	181	181	5/8	5/8	4/4	2	1	V6		C	I		V6	V		6					M	0	0	5, 2, 1		1	5
723	0.5	181	181	3/4	3/4	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
1447/2	0.5	181	181	7/8	7/8	4/4	2	1	IV6		C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
724	2.0	182	182	0	0	4/4	2	1	I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
726	0.5	182	182	1/2	1/2	4/4	2	1	vi2		C	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
1453/2	0.5	182	182	5/8	5/8	4/4	2	1	vi64		C	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
727	0.5	182	182	3/4	3/4	4/4	2	1	IVM7		C	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
1455/2	0.5	182	182	7/8	7/8	4/4	2	1	vi2		C	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
728	1.0	183	183	0	0	4/4	2	1	vi7		C	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
729	0.5	183	183	1/4	1/4	4/4	2	1	V(6)/ii		C	I		V(6)/ii	V			6	ii			M	0	0	3, 7, -1		3	3
1459/2	0.5	183	183	3/8	3/8	4/4	2	1	V/ii		C	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
730	1.0	183	183	1/2	1/2	4/4	2	1	ii(4)		C	I		ii(4)	ii			4				m	0	0	2, 1, 3		2	2
731	0.5	183	183	3/4	3/4	4/4	2	1	ii6		C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
1463/2	0.5	183	183	7/8	7/8	4/4	2	1	vii%2		C	I		vii%2	vii	%	2					%7	0	0	3, 5, 2, -1		5	3
732	1.5	184	184	0	0	4/4	2	1	ii2		C	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
1467/2	0.5	184	184	3/8	3/8	4/4	2	1	#viio6/vi		C	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
734	0.5	184	184	1/2	1/2	4/4	2	1	ii64		C	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
1469/2	0.5	184	184	5/8	5/8	4/4	2	1	V7		C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
735	0.5	184	184	3/4	3/4	4/4	2	1	IV6		C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
1471/2	0.5	184	184	7/8	7/8	4/4	2	1	vii%7		C	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
736	1.5	185	185	0	0	4/4	2	1	ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
1475/2	0.5	185	185	3/8	3/8	4/4	2	1	IV64		C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
738	0.5	185	185	1/2	1/2	4/4	2	1	viio		C	I		viio	vii	o						o	0	0	5, 2, -1		5	5
1477/2	0.5	185	185	5/8	5/8	4/4	2	1	IV6		C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
739	0.5	185	185	3/4	3/4	4/4	2	1	vii%7		C	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
1479/2	0.5	185	185	7/8	7/8	4/4	2	1	IV64		C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
740	1.5	186	186	0	0	4/4	2	1	IVM2		C	I		IVM2	IV	M	2					MM7	0	0	4, -1, 3, 0		-1	4
1483/2	0.5	186	186	3/8	3/8	4/4	2	1	viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
742	0.5	186	186	1/2	1/2	4/4	2	1	IV64		C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
1485/2	0.5	186	186	5/8	5/8	4/4	2	1	vii%7		C	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
743	0.5	186	186	3/4	3/4	4/4	2	1	IV64		C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
1487/2	0.5	186	186	7/8	7/8	4/4	2	1	ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
744	0.5	187	187	0	0	4/4	2	1	ii65(#4)		C	I		ii65(#4)	ii		65	#4				mm7	0	0	-1, 8, 0, 2		2	-1
1489/2	0.25	187	187	1/8	1/8	4/4	2	1	ii65		C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
2979/4	0.75	187	187	3/16	3/16	4/4	2	1	vii%43		C	I		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
1491/2	0.5	187	187	3/8	3/8	4/4	2	1	vi64		C	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
746	1.0	187	187	1/2	1/2	4/4	2	1	ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
747	0.5	187	187	3/4	3/4	4/4	2	1	V2		C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
1495/2	0.5	187	187	7/8	7/8	4/4	2	1	VM2		C	I		VM2	V	M	2					MM7	0	0	6, 1, 5, 2		1	6
748	1.0	188	188	0	0	4/4	2	1	I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
749	0.5	188	188	1/4	1/4	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
1499/2	0.5	188	188	3/8	3/8	4/4	2	1	ii7		C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
750	0.5	188	188	1/2	1/2	4/4	2	1	vi6		C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
1501/2	0.5	188	188	5/8	5/8	4/4	2	1	IM2		C	I		IM2	I	M	2					MM7	0	0	5, 0, 4, 1		0	5
751	0.5	188	188	3/4	3/4	4/4	2	1	V(2)		C	I		V(2)	V			2				M	0	0	3, 5, 2		1	3
1503/2	0.5	188	188	7/8	7/8	4/4	2	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1
752	0.5	189	189	0	0	4/4	2	1	I(11)		C	I		I(11)	I			11				M	0	0	0, 4, 1	-1	0	0
1505/2	0.5	189	189	1/8	1/8	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
753	0.5	189	189	1/4	1/4	4/4	2	1	vii%65		C	I		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
1507/2	0.5	189	189	3/8	3/8	4/4	2	1	IV64		C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
754	0.5	189	189	1/2	1/2	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
1509/2	0.5	189	189	5/8	5/8	4/4	2	1	iii2		C	I		iii2	iii		2					mm7	0	0	2, 4, 1, 5		4	2
755	0.5	189	189	3/4	3/4	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
1511/2	0.5	189	189	7/8	7/8	4/4	2	1	iii64		C	I		iii64	iii		64					m	0	0	5, 4, 1		4	5
756	0.5	190	190	0	0	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
1513/2	0.5	190	190	1/8	1/8	4/4	2	1	iii	I64	C	I		iii	iii							m	0	0	4, 1, 5		4	4
757	0.5	190	190	1/4	1/4	4/4	2	1	I(11)		C	I		I(11)	I			11				M	0	0	0, 4, 1	-1	0	0
1515/2	0.5	190	190	3/8	3/8	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
758	0.5	190	190	1/2	1/2	4/4	2	1	vi(11)		C	I		vi(11)	vi			11				m	0	0	3, 0, 4	2	3	3
1517/2	0.5	190	190	5/8	5/8	4/4	2	1	vi6		C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
759	0.5	190	190	3/4	3/4	4/4	2	1	V6		C	I		V6	V		6					M	0	0	5, 2, 1		1	5
1519/2	0.5	190	190	7/8	7/8	4/4	2	1	V(9)		C	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
760	0.5	191	191	0	0	4/4	2	1	I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
1521/2	0.5	191	191	1/8	1/8	4/4	2	1	I(11)		C	I		I(11)	I			11				M	0	0	0, 4, 1	-1	0	0
761	0.5	191	191	1/4	1/4	4/4	2	1	IVM2		C	I		IVM2	IV	M	2					MM7	0	0	4, -1, 3, 0		-1	4
1523/2	0.5	191	191	3/8	3/8	4/4	2	1	ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
762	0.5	191	191	1/2	1/2	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
1525/2	0.5	191	191	5/8	5/8	4/4	2	1	iii6	I64	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
763	0.5	191	191	3/4	3/4	4/4	2	1	vi7		C	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
1527/2	0.5	191	191	7/8	7/8	4/4	2	1	IM2		C	I		IM2	I	M	2					MM7	0	0	5, 0, 4, 1		0	5
764	1.0	192	192	0	0	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
765	1.0	192	192	1/4	1/4	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
766	1.0	192	192	1/2	1/2	4/4	2	1	vi6		C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
767	0.5	192	192	3/4	3/4	4/4	2	1	V(9)		C	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
1535/2	0.5	192	192	7/8	7/8	4/4	2	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1
768	1.0	193	193	0	0	4/4	2	1	IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
769	0.5	193	193	1/4	1/4	4/4	2	1	V/vi		C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
1539/2	0.5	193	193	3/8	3/8	4/4	2	1	#viio64/vi		C	I		#viio64/vi	#vii	o	64		vi			o	0	0	2, 8, 5		8	2
770	0.5	193	193	1/2	1/2	4/4	2	1	vi6		C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
1541/2	0.5	193	193	5/8	5/8	4/4	2	1	vi		C	I		vi	vi							m	0	0	3, 0, 4		3	3
771	0.5	193	193	3/4	3/4	4/4	2	1	ii6(2)		C	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
1543/2	0.5	193	193	7/8	7/8	4/4	2	1	ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
772	1.0	194	194	0	0	4/4	2	1	V7(4)		C	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
773	0.5	194	194	1/4	1/4	4/4	2	1	viio64		C	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
1547/2	0.5	194	194	3/8	3/8	4/4	2	1	ii7		C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
774	0.5	194	194	1/2	1/2	4/4	2	1	V64/V		C	I		V64/V	V		64		V			M	0	0	3, 2, 6		2	3
1549/2	0.5	194	194	5/8	5/8	4/4	2	1	viio6/V		C	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
775	0.5	194	194	3/4	3/4	4/4	2	1	V(6)/V		C	I		V(6)/V	V			6	V			M	0	0	2, 6, 5		2	2
1551/2	0.5	194	194	7/8	7/8	4/4	2	1	V/V		C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
776	0.5	195	195	0	0	4/4	2	1	vii%7		C	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
1553/2	0.5	195	195	1/8	1/8	4/4	2	1	V65		C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
777	0.5	195	195	1/4	1/4	4/4	2	1	iii6	I64	C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
1555/2	0.5	195	195	3/8	3/8	4/4	2	1	ii6	viio64	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
778	0.5	195	195	1/2	1/2	4/4	2	1	ii7		C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
1557/2	0.5	195	195	5/8	5/8	4/4	2	1	viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
779	0.5	195	195	3/4	3/4	4/4	2	1	vii%7		C	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
1559/2	0.5	195	195	7/8	7/8	4/4	2	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1
780	1.0	196	196	0	0	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
781	1.0	196	196	1/4	1/4	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
782	1.0	196	196	1/2	1/2	4/4	2	1	vi		C	I		vi	vi							m	0	0	3, 0, 4		3	3
783	1.0	196	196	3/4	3/4	4/4	2	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1
784	1.0	197	197	0	0	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
785	1.0	197	197	1/4	1/4	4/4	2	1	IV64		C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
786	1.0	197	197	1/2	1/2	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
787	0.5	197	197	3/4	3/4	4/4	2	1	I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
1575/2	0.5	197	197	7/8	7/8	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
788	1.0	198	198	0	0	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
789	1.0	198	198	1/4	1/4	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
790	1.0	198	198	1/2	1/2	4/4	2	1	vi		C	I		vi	vi							m	0	0	3, 0, 4		3	3
791	1.0	198	198	3/4	3/4	4/4	2	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1
792	1.0	199	199	0	0	4/4	2	1	iii		C	I		iii	iii							m	0	0	4, 1, 5		4	4
793	1.0	199	199	1/4	1/4	4/4	2	1	V7/III		C	I		V7/III	V		7		III			Mm7	0	0	5, 9, 6, 3		5	5
794	1.0	199	199	1/2	1/2	4/4	2	1	iii		C	I		iii	iii							m	0	0	4, 1, 5		4	4
795	0.5	199	199	3/4	3/4	4/4	2	1	I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
1591/2	0.5	199	199	7/8	7/8	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
796	1.0	200	200	0	0	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
797	1.0	200	200	1/4	1/4	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
798	1.0	200	200	1/2	1/2	4/4	2	1	vi		C	I		vi	vi							m	0	0	3, 0, 4		3	3
799	1.0	200	200	3/4	3/4	4/4	2	1	iii6		C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
800	1.0	201	201	0	0	4/4	2	1	V7/V		C	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
801	1.0	201	201	1/4	1/4	4/4	2	1	V7		C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
802	1.0	201	201	1/2	1/2	4/4	2	1	vi		C	I		vi	vi							m	0	0	3, 0, 4		3	3
803	1.0	201	201	3/4	3/4	4/4	2	1	vii%43		C	I		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
804	1.0	202	202	0	0	4/4	2	1	V/vi		C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
805	1.0	202	202	1/4	1/4	4/4	2	1	ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
806	1.0	202	202	1/2	1/2	4/4	2	1	V7/IV		C	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
807	1.0	202	202	3/4	3/4	4/4	2	1	v65		C	I		v65	v		65					mm7	0	0	-2, 2, -1, 1		1	-2
808	1.0	203	203	0	0	4/4	2	1	V(6)/ii		C	I		V(6)/ii	V			6	ii			M	0	0	3, 7, -1		3	3
809	0.5	203	203	1/4	1/4	4/4	2	1	V2(6)/ii		C	I		V2(6)/ii	V		2	6	ii			Mm7	0	0	1, 3, 7, -1		3	1
1619/2	0.5	203	203	3/8	3/8	4/4	2	1	V2/ii		C	I		V2/ii	V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
810	0.5	203	203	1/2	1/2	4/4	2	1	ii6(9)		C	I		ii6(9)	ii		6	9				m	0	0	-1, 3, 2	4	2	-1
1621/2	0.5	203	203	5/8	5/8	4/4	2	1	ii6(#7)		C	I		ii6(#7)	ii		6	#7				m	0	0	-1, 3, 7		2	-1
811	0.5	203	203	3/4	3/4	4/4	2	1	vi64(119)		C	I		vi64(119)	vi		64	119				m	0	0	4, 3, 0	2, 5	3	4
1623/2	0.5	203	203	7/8	7/8	4/4	2	1	vi64		C	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
812	1.0	204	204	0	0	4/4	2	1	ii7		C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
813	0.5	204	204	1/4	1/4	4/4	2	1	V7(6)/vi		C	I		V7(6)/vi	V		7	6	vi			Mm7	0	0	4, 8, 0, 2		4	4
1627/2	0.5	204	204	3/8	3/8	4/4	2	1	V7/vi		C	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
814	1.0	204	204	1/2	1/2	4/4	2	1	vii%43		C	I		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
815	0.5	204	204	3/4	3/4	4/4	2	1	V43/iii		C	I		V43/iii	V		43		iii			Mm7	0	0	6, 3, 5, 9		5	6
1631/2	0.5	204	204	7/8	7/8	4/4	2	1	#viio65/iii		C	I		#viio65/iii	#vii	o	65		iii			o7	0	0	6, 3, 0, 9		9	6
816	1.0	205	205	0	0	4/4	2	1	I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
